"","X","Taxa","INC","COLD","plate_num","date","viable","DAY","END","germination","mold","adj_total","force","germ_perc","censor","chill_time","warmT"
"6346",6346,"Silene vulgaris","L","D",488,"2018-11-02",4,25,NA,4,0,18,20,0.222222222222222,0,42,20
"6346.1",6346,"Silene vulgaris","L","D",488,"2018-11-02",4,25,NA,4,0,18,20,0.222222222222222,0,42,20
"6346.2",6346,"Silene vulgaris","L","D",488,"2018-11-02",4,25,NA,4,0,18,20,0.222222222222222,0,42,20
"6346.3",6346,"Silene vulgaris","L","D",488,"2018-11-02",4,25,NA,4,0,18,20,0.222222222222222,0,42,20
"6347",6347,"Silene vulgaris","L","D",489,"2018-11-02",2,25,NA,2,0,17,20,0.117647058823529,0,42,20
"6347.1",6347,"Silene vulgaris","L","D",489,"2018-11-02",2,25,NA,2,0,17,20,0.117647058823529,0,42,20
"6348",6348,"Silene stellata","H","D",538,"2018-11-02",18,25,NA,18,0,20,25,0.9,0,42,25
"6348.1",6348,"Silene stellata","H","D",538,"2018-11-02",18,25,NA,18,0,20,25,0.9,0,42,25
"6348.2",6348,"Silene stellata","H","D",538,"2018-11-02",18,25,NA,18,0,20,25,0.9,0,42,25
"6348.3",6348,"Silene stellata","H","D",538,"2018-11-02",18,25,NA,18,0,20,25,0.9,0,42,25
"6348.4",6348,"Silene stellata","H","D",538,"2018-11-02",18,25,NA,18,0,20,25,0.9,0,42,25
"6348.5",6348,"Silene stellata","H","D",538,"2018-11-02",18,25,NA,18,0,20,25,0.9,0,42,25
"6348.6",6348,"Silene stellata","H","D",538,"2018-11-02",18,25,NA,18,0,20,25,0.9,0,42,25
"6348.7",6348,"Silene stellata","H","D",538,"2018-11-02",18,25,NA,18,0,20,25,0.9,0,42,25
"6348.8",6348,"Silene stellata","H","D",538,"2018-11-02",18,25,NA,18,0,20,25,0.9,0,42,25
"6348.9",6348,"Silene stellata","H","D",538,"2018-11-02",18,25,NA,18,0,20,25,0.9,0,42,25
"6348.10",6348,"Silene stellata","H","D",538,"2018-11-02",18,25,NA,18,0,20,25,0.9,0,42,25
"6348.11",6348,"Silene stellata","H","D",538,"2018-11-02",18,25,NA,18,0,20,25,0.9,0,42,25
"6348.12",6348,"Silene stellata","H","D",538,"2018-11-02",18,25,NA,18,0,20,25,0.9,0,42,25
"6348.13",6348,"Silene stellata","H","D",538,"2018-11-02",18,25,NA,18,0,20,25,0.9,0,42,25
"6348.14",6348,"Silene stellata","H","D",538,"2018-11-02",18,25,NA,18,0,20,25,0.9,0,42,25
"6348.15",6348,"Silene stellata","H","D",538,"2018-11-02",18,25,NA,18,0,20,25,0.9,0,42,25
"6348.16",6348,"Silene stellata","H","D",538,"2018-11-02",18,25,NA,18,0,20,25,0.9,0,42,25
"6348.17",6348,"Silene stellata","H","D",538,"2018-11-02",18,25,NA,18,0,20,25,0.9,0,42,25
"6349",6349,"Silene stellata","H","D",539,"2018-11-02",19,25,NA,19,0,20,25,0.95,0,42,25
"6349.1",6349,"Silene stellata","H","D",539,"2018-11-02",19,25,NA,19,0,20,25,0.95,0,42,25
"6349.2",6349,"Silene stellata","H","D",539,"2018-11-02",19,25,NA,19,0,20,25,0.95,0,42,25
"6349.3",6349,"Silene stellata","H","D",539,"2018-11-02",19,25,NA,19,0,20,25,0.95,0,42,25
"6349.4",6349,"Silene stellata","H","D",539,"2018-11-02",19,25,NA,19,0,20,25,0.95,0,42,25
"6349.5",6349,"Silene stellata","H","D",539,"2018-11-02",19,25,NA,19,0,20,25,0.95,0,42,25
"6349.6",6349,"Silene stellata","H","D",539,"2018-11-02",19,25,NA,19,0,20,25,0.95,0,42,25
"6349.7",6349,"Silene stellata","H","D",539,"2018-11-02",19,25,NA,19,0,20,25,0.95,0,42,25
"6349.8",6349,"Silene stellata","H","D",539,"2018-11-02",19,25,NA,19,0,20,25,0.95,0,42,25
"6349.9",6349,"Silene stellata","H","D",539,"2018-11-02",19,25,NA,19,0,20,25,0.95,0,42,25
"6349.10",6349,"Silene stellata","H","D",539,"2018-11-02",19,25,NA,19,0,20,25,0.95,0,42,25
"6349.11",6349,"Silene stellata","H","D",539,"2018-11-02",19,25,NA,19,0,20,25,0.95,0,42,25
"6349.12",6349,"Silene stellata","H","D",539,"2018-11-02",19,25,NA,19,0,20,25,0.95,0,42,25
"6349.13",6349,"Silene stellata","H","D",539,"2018-11-02",19,25,NA,19,0,20,25,0.95,0,42,25
"6349.14",6349,"Silene stellata","H","D",539,"2018-11-02",19,25,NA,19,0,20,25,0.95,0,42,25
"6349.15",6349,"Silene stellata","H","D",539,"2018-11-02",19,25,NA,19,0,20,25,0.95,0,42,25
"6349.16",6349,"Silene stellata","H","D",539,"2018-11-02",19,25,NA,19,0,20,25,0.95,0,42,25
"6349.17",6349,"Silene stellata","H","D",539,"2018-11-02",19,25,NA,19,0,20,25,0.95,0,42,25
"6349.18",6349,"Silene stellata","H","D",539,"2018-11-02",19,25,NA,19,0,20,25,0.95,0,42,25
"6350",6350,"Silene stellata","H","D",540,"2018-11-02",15,25,NA,15,0,20,25,0.75,0,42,25
"6350.1",6350,"Silene stellata","H","D",540,"2018-11-02",15,25,NA,15,0,20,25,0.75,0,42,25
"6350.2",6350,"Silene stellata","H","D",540,"2018-11-02",15,25,NA,15,0,20,25,0.75,0,42,25
"6350.3",6350,"Silene stellata","H","D",540,"2018-11-02",15,25,NA,15,0,20,25,0.75,0,42,25
"6350.4",6350,"Silene stellata","H","D",540,"2018-11-02",15,25,NA,15,0,20,25,0.75,0,42,25
"6350.5",6350,"Silene stellata","H","D",540,"2018-11-02",15,25,NA,15,0,20,25,0.75,0,42,25
"6350.6",6350,"Silene stellata","H","D",540,"2018-11-02",15,25,NA,15,0,20,25,0.75,0,42,25
"6350.7",6350,"Silene stellata","H","D",540,"2018-11-02",15,25,NA,15,0,20,25,0.75,0,42,25
"6350.8",6350,"Silene stellata","H","D",540,"2018-11-02",15,25,NA,15,0,20,25,0.75,0,42,25
"6350.9",6350,"Silene stellata","H","D",540,"2018-11-02",15,25,NA,15,0,20,25,0.75,0,42,25
"6350.10",6350,"Silene stellata","H","D",540,"2018-11-02",15,25,NA,15,0,20,25,0.75,0,42,25
"6350.11",6350,"Silene stellata","H","D",540,"2018-11-02",15,25,NA,15,0,20,25,0.75,0,42,25
"6350.12",6350,"Silene stellata","H","D",540,"2018-11-02",15,25,NA,15,0,20,25,0.75,0,42,25
"6350.13",6350,"Silene stellata","H","D",540,"2018-11-02",15,25,NA,15,0,20,25,0.75,0,42,25
"6350.14",6350,"Silene stellata","H","D",540,"2018-11-02",15,25,NA,15,0,20,25,0.75,0,42,25
"6351",6351,"Silene stellata","L","D",541,"2018-11-02",12,25,NA,12,0,20,20,0.6,0,42,20
"6351.1",6351,"Silene stellata","L","D",541,"2018-11-02",12,25,NA,12,0,20,20,0.6,0,42,20
"6351.2",6351,"Silene stellata","L","D",541,"2018-11-02",12,25,NA,12,0,20,20,0.6,0,42,20
"6351.3",6351,"Silene stellata","L","D",541,"2018-11-02",12,25,NA,12,0,20,20,0.6,0,42,20
"6351.4",6351,"Silene stellata","L","D",541,"2018-11-02",12,25,NA,12,0,20,20,0.6,0,42,20
"6351.5",6351,"Silene stellata","L","D",541,"2018-11-02",12,25,NA,12,0,20,20,0.6,0,42,20
"6351.6",6351,"Silene stellata","L","D",541,"2018-11-02",12,25,NA,12,0,20,20,0.6,0,42,20
"6351.7",6351,"Silene stellata","L","D",541,"2018-11-02",12,25,NA,12,0,20,20,0.6,0,42,20
"6351.8",6351,"Silene stellata","L","D",541,"2018-11-02",12,25,NA,12,0,20,20,0.6,0,42,20
"6351.9",6351,"Silene stellata","L","D",541,"2018-11-02",12,25,NA,12,0,20,20,0.6,0,42,20
"6351.10",6351,"Silene stellata","L","D",541,"2018-11-02",12,25,NA,12,0,20,20,0.6,0,42,20
"6351.11",6351,"Silene stellata","L","D",541,"2018-11-02",12,25,NA,12,0,20,20,0.6,0,42,20
"6352",6352,"Silene stellata","L","D",542,"2018-11-02",18,25,NA,18,2,18,20,1,0,42,20
"6352.1",6352,"Silene stellata","L","D",542,"2018-11-02",18,25,NA,18,2,18,20,1,0,42,20
"6352.2",6352,"Silene stellata","L","D",542,"2018-11-02",18,25,NA,18,2,18,20,1,0,42,20
"6352.3",6352,"Silene stellata","L","D",542,"2018-11-02",18,25,NA,18,2,18,20,1,0,42,20
"6352.4",6352,"Silene stellata","L","D",542,"2018-11-02",18,25,NA,18,2,18,20,1,0,42,20
"6352.5",6352,"Silene stellata","L","D",542,"2018-11-02",18,25,NA,18,2,18,20,1,0,42,20
"6352.6",6352,"Silene stellata","L","D",542,"2018-11-02",18,25,NA,18,2,18,20,1,0,42,20
"6352.7",6352,"Silene stellata","L","D",542,"2018-11-02",18,25,NA,18,2,18,20,1,0,42,20
"6352.8",6352,"Silene stellata","L","D",542,"2018-11-02",18,25,NA,18,2,18,20,1,0,42,20
"6352.9",6352,"Silene stellata","L","D",542,"2018-11-02",18,25,NA,18,2,18,20,1,0,42,20
"6352.10",6352,"Silene stellata","L","D",542,"2018-11-02",18,25,NA,18,2,18,20,1,0,42,20
"6352.11",6352,"Silene stellata","L","D",542,"2018-11-02",18,25,NA,18,2,18,20,1,0,42,20
"6352.12",6352,"Silene stellata","L","D",542,"2018-11-02",18,25,NA,18,2,18,20,1,0,42,20
"6352.13",6352,"Silene stellata","L","D",542,"2018-11-02",18,25,NA,18,2,18,20,1,0,42,20
"6352.14",6352,"Silene stellata","L","D",542,"2018-11-02",18,25,NA,18,2,18,20,1,0,42,20
"6352.15",6352,"Silene stellata","L","D",542,"2018-11-02",18,25,NA,18,2,18,20,1,0,42,20
"6352.16",6352,"Silene stellata","L","D",542,"2018-11-02",18,25,NA,18,2,18,20,1,0,42,20
"6352.17",6352,"Silene stellata","L","D",542,"2018-11-02",18,25,NA,18,2,18,20,1,0,42,20
"6353",6353,"Silene stellata","L","D",543,"2018-11-02",14,25,NA,14,0,22,20,0.636363636363636,0,42,20
"6353.1",6353,"Silene stellata","L","D",543,"2018-11-02",14,25,NA,14,0,22,20,0.636363636363636,0,42,20
"6353.2",6353,"Silene stellata","L","D",543,"2018-11-02",14,25,NA,14,0,22,20,0.636363636363636,0,42,20
"6353.3",6353,"Silene stellata","L","D",543,"2018-11-02",14,25,NA,14,0,22,20,0.636363636363636,0,42,20
"6353.4",6353,"Silene stellata","L","D",543,"2018-11-02",14,25,NA,14,0,22,20,0.636363636363636,0,42,20
"6353.5",6353,"Silene stellata","L","D",543,"2018-11-02",14,25,NA,14,0,22,20,0.636363636363636,0,42,20
"6353.6",6353,"Silene stellata","L","D",543,"2018-11-02",14,25,NA,14,0,22,20,0.636363636363636,0,42,20
"6353.7",6353,"Silene stellata","L","D",543,"2018-11-02",14,25,NA,14,0,22,20,0.636363636363636,0,42,20
"6353.8",6353,"Silene stellata","L","D",543,"2018-11-02",14,25,NA,14,0,22,20,0.636363636363636,0,42,20
"6353.9",6353,"Silene stellata","L","D",543,"2018-11-02",14,25,NA,14,0,22,20,0.636363636363636,0,42,20
"6353.10",6353,"Silene stellata","L","D",543,"2018-11-02",14,25,NA,14,0,22,20,0.636363636363636,0,42,20
"6353.11",6353,"Silene stellata","L","D",543,"2018-11-02",14,25,NA,14,0,22,20,0.636363636363636,0,42,20
"6353.12",6353,"Silene stellata","L","D",543,"2018-11-02",14,25,NA,14,0,22,20,0.636363636363636,0,42,20
"6353.13",6353,"Silene stellata","L","D",543,"2018-11-02",14,25,NA,14,0,22,20,0.636363636363636,0,42,20
"6354",6354,"Anemone virginana","H","D",592,"2018-11-02",1,25,NA,1,0,21,25,0.0476190476190476,0,42,25
"6356",6356,"Anemone virginana","H","D",594,"2018-11-02",2,25,NA,2,0,18,25,0.111111111111111,0,42,25
"6356.1",6356,"Anemone virginana","H","D",594,"2018-11-02",2,25,NA,2,0,18,25,0.111111111111111,0,42,25
"6358",6358,"Anemone virginana","L","D",596,"2018-11-02",3,25,NA,3,0,21,20,0.142857142857143,0,42,20
"6358.1",6358,"Anemone virginana","L","D",596,"2018-11-02",3,25,NA,3,0,21,20,0.142857142857143,0,42,20
"6358.2",6358,"Anemone virginana","L","D",596,"2018-11-02",3,25,NA,3,0,21,20,0.142857142857143,0,42,20
"6360",6360,"Thalictrum dioicum","H","D",646,"2018-11-02",9,25,NA,9,5,10,25,0.9,0,42,25
"6360.1",6360,"Thalictrum dioicum","H","D",646,"2018-11-02",9,25,NA,9,5,10,25,0.9,0,42,25
"6360.2",6360,"Thalictrum dioicum","H","D",646,"2018-11-02",9,25,NA,9,5,10,25,0.9,0,42,25
"6360.3",6360,"Thalictrum dioicum","H","D",646,"2018-11-02",9,25,NA,9,5,10,25,0.9,0,42,25
"6360.4",6360,"Thalictrum dioicum","H","D",646,"2018-11-02",9,25,NA,9,5,10,25,0.9,0,42,25
"6360.5",6360,"Thalictrum dioicum","H","D",646,"2018-11-02",9,25,NA,9,5,10,25,0.9,0,42,25
"6360.6",6360,"Thalictrum dioicum","H","D",646,"2018-11-02",9,25,NA,9,5,10,25,0.9,0,42,25
"6360.7",6360,"Thalictrum dioicum","H","D",646,"2018-11-02",9,25,NA,9,5,10,25,0.9,0,42,25
"6360.8",6360,"Thalictrum dioicum","H","D",646,"2018-11-02",9,25,NA,9,5,10,25,0.9,0,42,25
"6361",6361,"Thalictrum dioicum","H","D",647,"2018-11-02",8,25,NA,8,6,9,25,0.888888888888889,0,42,25
"6361.1",6361,"Thalictrum dioicum","H","D",647,"2018-11-02",8,25,NA,8,6,9,25,0.888888888888889,0,42,25
"6361.2",6361,"Thalictrum dioicum","H","D",647,"2018-11-02",8,25,NA,8,6,9,25,0.888888888888889,0,42,25
"6361.3",6361,"Thalictrum dioicum","H","D",647,"2018-11-02",8,25,NA,8,6,9,25,0.888888888888889,0,42,25
"6361.4",6361,"Thalictrum dioicum","H","D",647,"2018-11-02",8,25,NA,8,6,9,25,0.888888888888889,0,42,25
"6361.5",6361,"Thalictrum dioicum","H","D",647,"2018-11-02",8,25,NA,8,6,9,25,0.888888888888889,0,42,25
"6361.6",6361,"Thalictrum dioicum","H","D",647,"2018-11-02",8,25,NA,8,6,9,25,0.888888888888889,0,42,25
"6361.7",6361,"Thalictrum dioicum","H","D",647,"2018-11-02",8,25,NA,8,6,9,25,0.888888888888889,0,42,25
"6362",6362,"Thalictrum dioicum","H","D",648,"2018-11-02",6,25,NA,6,7,8,25,0.75,0,42,25
"6362.1",6362,"Thalictrum dioicum","H","D",648,"2018-11-02",6,25,NA,6,7,8,25,0.75,0,42,25
"6362.2",6362,"Thalictrum dioicum","H","D",648,"2018-11-02",6,25,NA,6,7,8,25,0.75,0,42,25
"6362.3",6362,"Thalictrum dioicum","H","D",648,"2018-11-02",6,25,NA,6,7,8,25,0.75,0,42,25
"6362.4",6362,"Thalictrum dioicum","H","D",648,"2018-11-02",6,25,NA,6,7,8,25,0.75,0,42,25
"6362.5",6362,"Thalictrum dioicum","H","D",648,"2018-11-02",6,25,NA,6,7,8,25,0.75,0,42,25
"6363",6363,"Thalictrum dioicum","L","D",649,"2018-11-02",11,25,NA,11,4,12,20,0.916666666666667,0,42,20
"6363.1",6363,"Thalictrum dioicum","L","D",649,"2018-11-02",11,25,NA,11,4,12,20,0.916666666666667,0,42,20
"6363.2",6363,"Thalictrum dioicum","L","D",649,"2018-11-02",11,25,NA,11,4,12,20,0.916666666666667,0,42,20
"6363.3",6363,"Thalictrum dioicum","L","D",649,"2018-11-02",11,25,NA,11,4,12,20,0.916666666666667,0,42,20
"6363.4",6363,"Thalictrum dioicum","L","D",649,"2018-11-02",11,25,NA,11,4,12,20,0.916666666666667,0,42,20
"6363.5",6363,"Thalictrum dioicum","L","D",649,"2018-11-02",11,25,NA,11,4,12,20,0.916666666666667,0,42,20
"6363.6",6363,"Thalictrum dioicum","L","D",649,"2018-11-02",11,25,NA,11,4,12,20,0.916666666666667,0,42,20
"6363.7",6363,"Thalictrum dioicum","L","D",649,"2018-11-02",11,25,NA,11,4,12,20,0.916666666666667,0,42,20
"6363.8",6363,"Thalictrum dioicum","L","D",649,"2018-11-02",11,25,NA,11,4,12,20,0.916666666666667,0,42,20
"6363.9",6363,"Thalictrum dioicum","L","D",649,"2018-11-02",11,25,NA,11,4,12,20,0.916666666666667,0,42,20
"6363.10",6363,"Thalictrum dioicum","L","D",649,"2018-11-02",11,25,NA,11,4,12,20,0.916666666666667,0,42,20
"6364",6364,"Thalictrum dioicum","L","D",650,"2018-11-02",6,25,NA,6,4,11,20,0.545454545454545,0,42,20
"6364.1",6364,"Thalictrum dioicum","L","D",650,"2018-11-02",6,25,NA,6,4,11,20,0.545454545454545,0,42,20
"6364.2",6364,"Thalictrum dioicum","L","D",650,"2018-11-02",6,25,NA,6,4,11,20,0.545454545454545,0,42,20
"6364.3",6364,"Thalictrum dioicum","L","D",650,"2018-11-02",6,25,NA,6,4,11,20,0.545454545454545,0,42,20
"6364.4",6364,"Thalictrum dioicum","L","D",650,"2018-11-02",6,25,NA,6,4,11,20,0.545454545454545,0,42,20
"6364.5",6364,"Thalictrum dioicum","L","D",650,"2018-11-02",6,25,NA,6,4,11,20,0.545454545454545,0,42,20
"6365",6365,"Thalictrum dioicum","L","D",651,"2018-11-02",4,25,NA,4,9,6,20,0.666666666666667,0,42,20
"6365.1",6365,"Thalictrum dioicum","L","D",651,"2018-11-02",4,25,NA,4,9,6,20,0.666666666666667,0,42,20
"6365.2",6365,"Thalictrum dioicum","L","D",651,"2018-11-02",4,25,NA,4,9,6,20,0.666666666666667,0,42,20
"6365.3",6365,"Thalictrum dioicum","L","D",651,"2018-11-02",4,25,NA,4,9,6,20,0.666666666666667,0,42,20
"6367",6367,"Impatiens capensis","H","D",689,"2018-11-02",1,25,NA,1,9,10,25,0.1,0,42,25
"6370",6370,"Phlox cuspidata","H","D",724,"2018-11-02",4,25,NA,4,0,4,25,1,0,42,25
"6370.1",6370,"Phlox cuspidata","H","D",724,"2018-11-02",4,25,NA,4,0,4,25,1,0,42,25
"6370.2",6370,"Phlox cuspidata","H","D",724,"2018-11-02",4,25,NA,4,0,4,25,1,0,42,25
"6370.3",6370,"Phlox cuspidata","H","D",724,"2018-11-02",4,25,NA,4,0,4,25,1,0,42,25
"6371",6371,"Phlox cuspidata","H","D",725,"2018-11-02",5,25,NA,5,1,6,25,0.833333333333333,0,42,25
"6371.1",6371,"Phlox cuspidata","H","D",725,"2018-11-02",5,25,NA,5,1,6,25,0.833333333333333,0,42,25
"6371.2",6371,"Phlox cuspidata","H","D",725,"2018-11-02",5,25,NA,5,1,6,25,0.833333333333333,0,42,25
"6371.3",6371,"Phlox cuspidata","H","D",725,"2018-11-02",5,25,NA,5,1,6,25,0.833333333333333,0,42,25
"6371.4",6371,"Phlox cuspidata","H","D",725,"2018-11-02",5,25,NA,5,1,6,25,0.833333333333333,0,42,25
"6372",6372,"Phlox cuspidata","L","D",726,"2018-11-02",6,25,NA,6,0,8,20,0.75,0,42,20
"6372.1",6372,"Phlox cuspidata","L","D",726,"2018-11-02",6,25,NA,6,0,8,20,0.75,0,42,20
"6372.2",6372,"Phlox cuspidata","L","D",726,"2018-11-02",6,25,NA,6,0,8,20,0.75,0,42,20
"6372.3",6372,"Phlox cuspidata","L","D",726,"2018-11-02",6,25,NA,6,0,8,20,0.75,0,42,20
"6372.4",6372,"Phlox cuspidata","L","D",726,"2018-11-02",6,25,NA,6,0,8,20,0.75,0,42,20
"6372.5",6372,"Phlox cuspidata","L","D",726,"2018-11-02",6,25,NA,6,0,8,20,0.75,0,42,20
"6373",6373,"Phlox cuspidata","L","D",727,"2018-11-02",4,25,NA,4,1,4,20,1,0,42,20
"6373.1",6373,"Phlox cuspidata","L","D",727,"2018-11-02",4,25,NA,4,1,4,20,1,0,42,20
"6373.2",6373,"Phlox cuspidata","L","D",727,"2018-11-02",4,25,NA,4,1,4,20,1,0,42,20
"6373.3",6373,"Phlox cuspidata","L","D",727,"2018-11-02",4,25,NA,4,1,4,20,1,0,42,20
"6374",6374,"Oenethera biennis","H","E",109,"2018-10-15",0,0,2,11,5,15,25,0.733333333333333,1,49,25
"6374.1",6374,"Oenethera biennis","H","E",109,"2018-10-15",0,0,2,11,5,15,25,0.733333333333333,1,49,25
"6374.2",6374,"Oenethera biennis","H","E",109,"2018-10-15",0,0,2,11,5,15,25,0.733333333333333,1,49,25
"6374.3",6374,"Oenethera biennis","H","E",109,"2018-10-15",0,0,2,11,5,15,25,0.733333333333333,1,49,25
"6374.4",6374,"Oenethera biennis","H","E",109,"2018-10-15",0,0,2,11,5,15,25,0.733333333333333,1,49,25
"6374.5",6374,"Oenethera biennis","H","E",109,"2018-10-15",0,0,2,11,5,15,25,0.733333333333333,1,49,25
"6374.6",6374,"Oenethera biennis","H","E",109,"2018-10-15",0,0,2,11,5,15,25,0.733333333333333,1,49,25
"6374.7",6374,"Oenethera biennis","H","E",109,"2018-10-15",0,0,2,11,5,15,25,0.733333333333333,1,49,25
"6374.8",6374,"Oenethera biennis","H","E",109,"2018-10-15",0,0,2,11,5,15,25,0.733333333333333,1,49,25
"6374.9",6374,"Oenethera biennis","H","E",109,"2018-10-15",0,0,2,11,5,15,25,0.733333333333333,1,49,25
"6374.10",6374,"Oenethera biennis","H","E",109,"2018-10-15",0,0,2,11,5,15,25,0.733333333333333,1,49,25
"6375",6375,"Oenethera biennis","H","E",110,"2018-10-15",1,0,2,5,4,15,25,0.333333333333333,1,49,25
"6375.1",6375,"Oenethera biennis","H","E",110,"2018-10-15",1,0,2,5,4,15,25,0.333333333333333,1,49,25
"6375.2",6375,"Oenethera biennis","H","E",110,"2018-10-15",1,0,2,5,4,15,25,0.333333333333333,1,49,25
"6375.3",6375,"Oenethera biennis","H","E",110,"2018-10-15",1,0,2,5,4,15,25,0.333333333333333,1,49,25
"6375.4",6375,"Oenethera biennis","H","E",110,"2018-10-15",1,0,2,5,4,15,25,0.333333333333333,1,49,25
"6376",6376,"Oenethera biennis","H","E",111,"2018-10-15",2,0,2,6,3,15,25,0.4,1,49,25
"6376.1",6376,"Oenethera biennis","H","E",111,"2018-10-15",2,0,2,6,3,15,25,0.4,1,49,25
"6376.2",6376,"Oenethera biennis","H","E",111,"2018-10-15",2,0,2,6,3,15,25,0.4,1,49,25
"6376.3",6376,"Oenethera biennis","H","E",111,"2018-10-15",2,0,2,6,3,15,25,0.4,1,49,25
"6376.4",6376,"Oenethera biennis","H","E",111,"2018-10-15",2,0,2,6,3,15,25,0.4,1,49,25
"6376.5",6376,"Oenethera biennis","H","E",111,"2018-10-15",2,0,2,6,3,15,25,0.4,1,49,25
"6380",6380,"Asclepias syriaca","H","E",157,"2018-10-15",0,0,2,2,0,18,25,0.111111111111111,1,49,25
"6380.1",6380,"Asclepias syriaca","H","E",157,"2018-10-15",0,0,2,2,0,18,25,0.111111111111111,1,49,25
"6381",6381,"Asclepias syriaca","H","E",158,"2018-10-15",0,0,2,1,0,20,25,0.05,1,49,25
"6382",6382,"Asclepias syriaca","H","E",159,"2018-10-15",0,0,2,4,0,20,25,0.2,1,49,25
"6382.1",6382,"Asclepias syriaca","H","E",159,"2018-10-15",0,0,2,4,0,20,25,0.2,1,49,25
"6382.2",6382,"Asclepias syriaca","H","E",159,"2018-10-15",0,0,2,4,0,20,25,0.2,1,49,25
"6382.3",6382,"Asclepias syriaca","H","E",159,"2018-10-15",0,0,2,4,0,20,25,0.2,1,49,25
"6386",6386,"Cryptotaenia canadensis","H","E",205,"2018-10-15",7,0,2,1,2,19,25,0.0526315789473684,1,49,25
"6387",6387,"Cryptotaenia canadensis","H","E",206,"2018-10-15",7,0,2,2,0,19,25,0.105263157894737,1,49,25
"6387.1",6387,"Cryptotaenia canadensis","H","E",206,"2018-10-15",7,0,2,2,0,19,25,0.105263157894737,1,49,25
"6388",6388,"Cryptotaenia canadensis","H","E",207,"2018-10-15",9,0,2,1,2,21,25,0.0476190476190476,1,49,25
"6389",6389,"Cryptotaenia canadensis","L","E",208,"2018-10-15",1,0,2,1,1,19,20,0.0526315789473684,1,49,20
"6393",6393,"Eurbia diviricata","H","E",272,"2018-10-15",4,0,2,1,9,12,25,0.0833333333333333,1,49,25
"6398",6398,"Hesperis matronalis","H","E",325,"2018-10-15",1,0,2,17,0,18,25,0.944444444444444,1,49,25
"6398.1",6398,"Hesperis matronalis","H","E",325,"2018-10-15",1,0,2,17,0,18,25,0.944444444444444,1,49,25
"6398.2",6398,"Hesperis matronalis","H","E",325,"2018-10-15",1,0,2,17,0,18,25,0.944444444444444,1,49,25
"6398.3",6398,"Hesperis matronalis","H","E",325,"2018-10-15",1,0,2,17,0,18,25,0.944444444444444,1,49,25
"6398.4",6398,"Hesperis matronalis","H","E",325,"2018-10-15",1,0,2,17,0,18,25,0.944444444444444,1,49,25
"6398.5",6398,"Hesperis matronalis","H","E",325,"2018-10-15",1,0,2,17,0,18,25,0.944444444444444,1,49,25
"6398.6",6398,"Hesperis matronalis","H","E",325,"2018-10-15",1,0,2,17,0,18,25,0.944444444444444,1,49,25
"6398.7",6398,"Hesperis matronalis","H","E",325,"2018-10-15",1,0,2,17,0,18,25,0.944444444444444,1,49,25
"6398.8",6398,"Hesperis matronalis","H","E",325,"2018-10-15",1,0,2,17,0,18,25,0.944444444444444,1,49,25
"6398.9",6398,"Hesperis matronalis","H","E",325,"2018-10-15",1,0,2,17,0,18,25,0.944444444444444,1,49,25
"6398.10",6398,"Hesperis matronalis","H","E",325,"2018-10-15",1,0,2,17,0,18,25,0.944444444444444,1,49,25
"6398.11",6398,"Hesperis matronalis","H","E",325,"2018-10-15",1,0,2,17,0,18,25,0.944444444444444,1,49,25
"6398.12",6398,"Hesperis matronalis","H","E",325,"2018-10-15",1,0,2,17,0,18,25,0.944444444444444,1,49,25
"6398.13",6398,"Hesperis matronalis","H","E",325,"2018-10-15",1,0,2,17,0,18,25,0.944444444444444,1,49,25
"6398.14",6398,"Hesperis matronalis","H","E",325,"2018-10-15",1,0,2,17,0,18,25,0.944444444444444,1,49,25
"6398.15",6398,"Hesperis matronalis","H","E",325,"2018-10-15",1,0,2,17,0,18,25,0.944444444444444,1,49,25
"6398.16",6398,"Hesperis matronalis","H","E",325,"2018-10-15",1,0,2,17,0,18,25,0.944444444444444,1,49,25
"6399",6399,"Hesperis matronalis","H","E",326,"2018-10-15",2,0,2,17,0,19,25,0.894736842105263,1,49,25
"6399.1",6399,"Hesperis matronalis","H","E",326,"2018-10-15",2,0,2,17,0,19,25,0.894736842105263,1,49,25
"6399.2",6399,"Hesperis matronalis","H","E",326,"2018-10-15",2,0,2,17,0,19,25,0.894736842105263,1,49,25
"6399.3",6399,"Hesperis matronalis","H","E",326,"2018-10-15",2,0,2,17,0,19,25,0.894736842105263,1,49,25
"6399.4",6399,"Hesperis matronalis","H","E",326,"2018-10-15",2,0,2,17,0,19,25,0.894736842105263,1,49,25
"6399.5",6399,"Hesperis matronalis","H","E",326,"2018-10-15",2,0,2,17,0,19,25,0.894736842105263,1,49,25
"6399.6",6399,"Hesperis matronalis","H","E",326,"2018-10-15",2,0,2,17,0,19,25,0.894736842105263,1,49,25
"6399.7",6399,"Hesperis matronalis","H","E",326,"2018-10-15",2,0,2,17,0,19,25,0.894736842105263,1,49,25
"6399.8",6399,"Hesperis matronalis","H","E",326,"2018-10-15",2,0,2,17,0,19,25,0.894736842105263,1,49,25
"6399.9",6399,"Hesperis matronalis","H","E",326,"2018-10-15",2,0,2,17,0,19,25,0.894736842105263,1,49,25
"6399.10",6399,"Hesperis matronalis","H","E",326,"2018-10-15",2,0,2,17,0,19,25,0.894736842105263,1,49,25
"6399.11",6399,"Hesperis matronalis","H","E",326,"2018-10-15",2,0,2,17,0,19,25,0.894736842105263,1,49,25
