"","Taxa","plate_num","DAY","germinated","chillweeks","force","censored"
"4964","Silene vulgaris",512,4,1,11,0,0
"4965","Silene vulgaris",512,4,1,11,0,0
"4966","Silene vulgaris",512,4,1,11,0,0
"4967","Silene vulgaris",512,4,1,11,0,0
"4968","Silene vulgaris",512,4,1,11,0,0
"4969","Silene vulgaris",512,4,1,11,0,0
"4970","Silene vulgaris",512,4,1,11,0,0
"4971","Silene vulgaris",512,4,1,11,0,0
"4972","Silene vulgaris",512,4,1,11,0,0
"4973","Silene vulgaris",512,4,1,11,0,0
"4974","Silene vulgaris",512,4,1,11,0,0
"4975","Silene vulgaris",512,4,1,11,0,0
"4976","Silene vulgaris",512,4,1,11,0,0
"4977","Silene vulgaris",513,4,1,11,0,0
"4978","Silene vulgaris",513,4,1,11,0,0
"4979","Silene vulgaris",513,4,1,11,0,0
"4980","Silene vulgaris",513,4,1,11,0,0
"4981","Silene vulgaris",513,4,1,11,0,0
"4982","Silene vulgaris",513,4,1,11,0,0
"4983","Silene vulgaris",513,4,1,11,0,0
"4984","Silene vulgaris",513,4,1,11,0,0
"4985","Silene vulgaris",513,4,1,11,0,0
"4986","Silene vulgaris",513,4,1,11,0,0
"4987","Silene stellata",562,4,1,11,5,0
"4988","Silene stellata",563,4,1,11,5,0
"4989","Silene stellata",563,4,1,11,5,0
"4990","Silene stellata",564,4,1,11,5,0
"4991","Silene stellata",565,4,1,11,0,0
"4992","Silene stellata",565,4,1,11,0,0
"4993","Silene stellata",565,4,1,11,0,0
"4994","Silene stellata",565,4,1,11,0,0
"4995","Silene stellata",566,4,1,11,0,0
"4996","Silene stellata",566,4,1,11,0,0
"4997","Silene stellata",566,4,1,11,0,0
"4998","Silene stellata",566,4,1,11,0,0
"4999","Silene stellata",567,4,1,11,0,0
"5000","Silene stellata",567,4,1,11,0,0
"5001","Silene stellata",567,4,1,11,0,0
"5002","Silene stellata",567,4,1,11,0,0
"5003","Anemone virginana",618,4,1,11,5,0
"5004","Anemone virginana",620,4,1,11,0,0
"5005","Oenethera biennis",128,6,1,11,5,0
"5006","Oenethera biennis",129,6,1,11,5,0
"5007","Oenethera biennis",130,6,1,11,0,0
"5008","Oenethera biennis",131,6,1,11,0,0
"5009","Oenethera biennis",132,6,1,11,0,0
"5010","Asclepias syriaca",175,6,1,11,5,0
"5011","Asclepias syriaca",175,6,1,11,5,0
"5012","Asclepias syriaca",175,6,1,11,5,0
"5013","Asclepias syriaca",175,6,1,11,5,0
"5014","Asclepias syriaca",175,6,1,11,5,0
"5015","Asclepias syriaca",175,6,1,11,5,0
"5016","Asclepias syriaca",175,6,1,11,5,0
"5017","Asclepias syriaca",175,6,1,11,5,0
"5018","Asclepias syriaca",175,6,1,11,5,0
"5019","Asclepias syriaca",175,6,1,11,5,0
"5020","Asclepias syriaca",175,6,1,11,5,0
"5021","Asclepias syriaca",175,6,1,11,5,0
"5022","Asclepias syriaca",175,6,1,11,5,0
"5023","Asclepias syriaca",176,6,1,11,5,0
"5024","Asclepias syriaca",176,6,1,11,5,0
"5025","Asclepias syriaca",177,6,1,11,5,0
"5026","Asclepias syriaca",177,6,1,11,5,0
"5027","Asclepias syriaca",178,6,1,11,0,0
"5028","Asclepias syriaca",178,6,1,11,0,0
"5029","Asclepias syriaca",178,6,1,11,0,0
"5030","Asclepias syriaca",178,6,1,11,0,0
"5031","Asclepias syriaca",178,6,1,11,0,0
"5032","Asclepias syriaca",178,6,1,11,0,0
"5033","Asclepias syriaca",178,6,1,11,0,0
"5034","Asclepias syriaca",178,6,1,11,0,0
"5035","Asclepias syriaca",178,6,1,11,0,0
"5036","Asclepias syriaca",179,6,1,11,0,0
"5037","Asclepias syriaca",179,6,1,11,0,0
"5038","Asclepias syriaca",179,6,1,11,0,0
"5039","Asclepias syriaca",179,6,1,11,0,0
"5040","Asclepias syriaca",180,6,1,11,0,0
"5041","Asclepias syriaca",180,6,1,11,0,0
"5042","Asclepias syriaca",180,6,1,11,0,0
"5043","Asclepias syriaca",180,6,1,11,0,0
"5044","Asclepias syriaca",180,6,1,11,0,0
"5045","Asclepias syriaca",180,6,1,11,0,0
"5046","Asclepias syriaca",180,6,1,11,0,0
"5047","Asclepias syriaca",180,6,1,11,0,0
"5048","Asclepias syriaca",180,6,1,11,0,0
"5049","Cryptotaenia canadensis",223,6,1,11,5,0
"5050","Cryptotaenia canadensis",223,6,1,11,5,0
"5051","Cryptotaenia canadensis",223,6,1,11,5,0
"5052","Cryptotaenia canadensis",223,6,1,11,5,0
"5053","Cryptotaenia canadensis",223,6,1,11,5,0
"5054","Cryptotaenia canadensis",223,6,1,11,5,0
"5055","Cryptotaenia canadensis",224,6,1,11,5,0
"5056","Cryptotaenia canadensis",224,6,1,11,5,0
"5057","Cryptotaenia canadensis",224,6,1,11,5,0
"5058","Cryptotaenia canadensis",224,6,1,11,5,0
"5059","Cryptotaenia canadensis",224,6,1,11,5,0
"5060","Cryptotaenia canadensis",225,6,1,11,5,0
"5061","Cryptotaenia canadensis",225,6,1,11,5,0
"5062","Cryptotaenia canadensis",226,6,1,11,0,0
"5063","Cryptotaenia canadensis",226,6,1,11,0,0
"5064","Cryptotaenia canadensis",226,6,1,11,0,0
"5065","Cryptotaenia canadensis",226,6,1,11,0,0
"5066","Cryptotaenia canadensis",226,6,1,11,0,0
"5067","Cryptotaenia canadensis",226,6,1,11,0,0
"5068","Cryptotaenia canadensis",226,6,1,11,0,0
"5069","Cryptotaenia canadensis",226,6,1,11,0,0
"5070","Cryptotaenia canadensis",226,6,1,11,0,0
"5071","Cryptotaenia canadensis",226,6,1,11,0,0
"5072","Cryptotaenia canadensis",227,6,1,11,0,0
"5073","Cryptotaenia canadensis",227,6,1,11,0,0
"5074","Cryptotaenia canadensis",227,6,1,11,0,0
"5075","Cryptotaenia canadensis",227,6,1,11,0,0
"5076","Cryptotaenia canadensis",227,6,1,11,0,0
"5077","Cryptotaenia canadensis",227,6,1,11,0,0
"5078","Cryptotaenia canadensis",227,6,1,11,0,0
"5079","Cryptotaenia canadensis",227,6,1,11,0,0
"5080","Cryptotaenia canadensis",227,6,1,11,0,0
"5081","Cryptotaenia canadensis",227,6,1,11,0,0
"5082","Cryptotaenia canadensis",227,6,1,11,0,0
"5083","Cryptotaenia canadensis",227,6,1,11,0,0
"5084","Cryptotaenia canadensis",227,6,1,11,0,0
"5085","Cryptotaenia canadensis",227,6,1,11,0,0
"5086","Cryptotaenia canadensis",228,6,1,11,0,0
"5087","Cryptotaenia canadensis",228,6,1,11,0,0
"5088","Cryptotaenia canadensis",228,6,1,11,0,0
"5089","Cryptotaenia canadensis",228,6,1,11,0,0
"5090","Eurbia diviricata",289,6,1,11,5,0
"5091","Eurbia diviricata",289,6,1,11,5,0
"5092","Eurbia diviricata",289,6,1,11,5,0
"5093","Eurbia diviricata",290,6,1,11,5,0
"5094","Eurbia diviricata",290,6,1,11,5,0
"5095","Eurbia diviricata",290,6,1,11,5,0
"5096","Eurbia diviricata",292,6,1,11,0,0
"5097","Eurbia diviricata",292,6,1,11,0,0
"5098","Eurbia diviricata",292,6,1,11,0,0
"5099","Eurbia diviricata",294,6,1,11,0,0
"5100","Silene vulgaris",508,6,1,11,5,0
"5101","Silene vulgaris",508,6,1,11,5,0
"5102","Silene vulgaris",508,6,1,11,5,0
"5103","Silene vulgaris",508,6,1,11,5,0
"5104","Silene vulgaris",509,6,1,11,5,0
"5105","Silene vulgaris",509,6,1,11,5,0
"5106","Silene vulgaris",509,6,1,11,5,0
"5107","Silene vulgaris",510,6,1,11,5,0
"5108","Silene vulgaris",510,6,1,11,5,0
"5109","Silene vulgaris",510,6,1,11,5,0
"5110","Silene vulgaris",511,6,1,11,0,0
"5111","Silene vulgaris",511,6,1,11,0,0
"5112","Silene vulgaris",512,6,1,11,0,0
"5113","Silene vulgaris",512,6,1,11,0,0
"5114","Silene vulgaris",512,6,1,11,0,0
"5115","Silene vulgaris",513,6,1,11,0,0
"5116","Silene vulgaris",513,6,1,11,0,0
"5117","Silene vulgaris",513,6,1,11,0,0
"5118","Silene vulgaris",513,6,1,11,0,0
"5119","Silene vulgaris",513,6,1,11,0,0
"5120","Silene stellata",565,6,1,11,0,0
"5121","Silene stellata",566,6,1,11,0,0
"5122","Silene stellata",567,6,1,11,0,0
"5123","Silene stellata",567,6,1,11,0,0
"5124","Anemone virginana",616,6,1,11,5,0
"5125","Anemone virginana",616,6,1,11,5,0
"5126","Anemone virginana",618,6,1,11,5,0
"5127","Anemone virginana",618,6,1,11,5,0
"5128","Asclepias syriaca",175,7,1,11,5,0
"5129","Asclepias syriaca",178,7,1,11,0,0
"5130","Asclepias syriaca",178,7,1,11,0,0
"5131","Asclepias syriaca",178,7,1,11,0,0
"5132","Asclepias syriaca",178,7,1,11,0,0
"5133","Asclepias syriaca",179,7,1,11,0,0
"5134","Asclepias syriaca",179,7,1,11,0,0
"5135","Asclepias syriaca",179,7,1,11,0,0
"5136","Asclepias syriaca",179,7,1,11,0,0
"5137","Asclepias syriaca",180,7,1,11,0,0
"5138","Asclepias syriaca",180,7,1,11,0,0
"5139","Asclepias syriaca",180,7,1,11,0,0
"5140","Asclepias syriaca",180,7,1,11,0,0
"5141","Asclepias syriaca",180,7,1,11,0,0
"5142","Asclepias syriaca",180,7,1,11,0,0
"5143","Cryptotaenia canadensis",223,7,1,11,5,0
"5144","Cryptotaenia canadensis",225,7,1,11,5,0
"5145","Cryptotaenia canadensis",228,7,1,11,0,0
"5146","Eurbia diviricata",290,7,1,11,5,0
"5147","Eurbia diviricata",293,7,1,11,0,0
"5148","Silene vulgaris",508,7,1,11,5,0
"5149","Silene vulgaris",508,7,1,11,5,0
"5150","Silene vulgaris",509,7,1,11,5,0
"5151","Silene vulgaris",511,7,1,11,0,0
"5152","Silene stellata",564,7,1,11,5,0
"5153","Silene stellata",564,7,1,11,5,0
"5154","Silene stellata",567,7,1,11,0,0
"5155","Anemone virginana",617,7,1,11,5,0
"5156","Anemone virginana",618,7,1,11,5,0
"5157","Anemone virginana",618,7,1,11,5,0
"5158","Anemone virginana",621,7,1,11,0,0
"5159","Anemone virginana",621,7,1,11,0,0
"5160","Anemone virginana",621,7,1,11,0,0
"5161","Asclepias syriaca",175,9,1,11,5,0
"5162","Asclepias syriaca",176,9,1,11,5,0
"5163","Asclepias syriaca",177,9,1,11,5,0
"5164","Asclepias syriaca",178,9,1,11,0,0
"5165","Asclepias syriaca",178,9,1,11,0,0
"5166","Asclepias syriaca",179,9,1,11,0,0
"5167","Asclepias syriaca",179,9,1,11,0,0
"5168","Asclepias syriaca",180,9,1,11,0,0
"5169","Asclepias syriaca",180,9,1,11,0,0
"5170","Asclepias syriaca",180,9,1,11,0,0
"5171","Cryptotaenia canadensis",228,9,1,11,0,0
"5172","Eurbia diviricata",289,9,1,11,5,0
"5173","Eurbia diviricata",289,9,1,11,5,0
"5174","Eurbia diviricata",292,9,1,11,0,0
"5175","Eurbia diviricata",292,9,1,11,0,0
"5176","Eurbia diviricata",294,9,1,11,0,0
"5177","Silene vulgaris",508,9,1,11,5,0
"5178","Silene vulgaris",513,9,1,11,0,0
"5179","Silene vulgaris",513,9,1,11,0,0
"5180","Silene stellata",565,9,1,11,0,0
"5181","Anemone virginana",616,9,1,11,5,0
"5182","Anemone virginana",616,9,1,11,5,0
"5183","Anemone virginana",617,9,1,11,5,0
"5184","Anemone virginana",618,9,1,11,5,0
"5185","Anemone virginana",618,9,1,11,5,0
"5186","Anemone virginana",619,9,1,11,0,0
"5187","Anemone virginana",619,9,1,11,0,0
"5188","Anemone virginana",619,9,1,11,0,0
"5189","Anemone virginana",621,9,1,11,0,0
"5190","Asclepias syriaca",178,11,1,11,0,0
"5191","Asclepias syriaca",178,11,1,11,0,0
"5192","Asclepias syriaca",179,11,1,11,0,0
"5193","Asclepias syriaca",179,11,1,11,0,0
"5194","Cryptotaenia canadensis",224,11,1,11,5,0
"5195","Eurbia diviricata",290,11,1,11,5,0
"5196","Anemone virginana",616,11,1,11,5,0
"5197","Anemone virginana",616,11,1,11,5,0
"5198","Anemone virginana",616,11,1,11,5,0
"5199","Anemone virginana",616,11,1,11,5,0
"5200","Anemone virginana",617,11,1,11,5,0
"5201","Anemone virginana",618,11,1,11,5,0
"5202","Anemone virginana",618,11,1,11,5,0
"5203","Anemone virginana",619,11,1,11,0,0
"5204","Anemone virginana",619,11,1,11,0,0
"5205","Anemone virginana",619,11,1,11,0,0
"5206","Anemone virginana",619,11,1,11,0,0
"5207","Anemone virginana",619,11,1,11,0,0
"5208","Anemone virginana",620,11,1,11,0,0
"5209","Anemone virginana",620,11,1,11,0,0
"5210","Anemone virginana",620,11,1,11,0,0
"5211","Anemone virginana",620,11,1,11,0,0
"5212","Anemone virginana",620,11,1,11,0,0
"5213","Anemone virginana",621,11,1,11,0,0
"5214","Anemone virginana",621,11,1,11,0,0
"5215","Anemone virginana",621,11,1,11,0,0
"5216","Anemone virginana",621,11,1,11,0,0
"5217","Asclepias syriaca",180,14,1,11,0,0
"5218","Eurbia diviricata",289,14,1,11,5,0
"5219","Anemone virginana",616,14,1,11,5,0
"5220","Anemone virginana",616,14,1,11,5,0
"5221","Anemone virginana",616,14,1,11,5,0
"5222","Anemone virginana",616,14,1,11,5,0
"5223","Anemone virginana",616,14,1,11,5,0
"5224","Anemone virginana",617,14,1,11,5,0
"5225","Anemone virginana",617,14,1,11,5,0
"5226","Anemone virginana",617,14,1,11,5,0
"5227","Anemone virginana",617,14,1,11,5,0
"5228","Anemone virginana",617,14,1,11,5,0
"5229","Anemone virginana",617,14,1,11,5,0
"5230","Anemone virginana",618,14,1,11,5,0
"5231","Anemone virginana",618,14,1,11,5,0
"5232","Anemone virginana",618,14,1,11,5,0
"5233","Anemone virginana",618,14,1,11,5,0
"5234","Anemone virginana",618,14,1,11,5,0
"5235","Anemone virginana",618,14,1,11,5,0
"5236","Anemone virginana",619,14,1,11,0,0
"5237","Anemone virginana",619,14,1,11,0,0
"5238","Anemone virginana",619,14,1,11,0,0
"5239","Anemone virginana",619,14,1,11,0,0
"5240","Anemone virginana",620,14,1,11,0,0
"5241","Anemone virginana",620,14,1,11,0,0
"5242","Anemone virginana",620,14,1,11,0,0
"5243","Anemone virginana",620,14,1,11,0,0
"5244","Anemone virginana",621,14,1,11,0,0
"5245","Anemone virginana",621,14,1,11,0,0
"5246","Anemone virginana",621,14,1,11,0,0
"5247","Anemone virginana",621,14,1,11,0,0
"5248","Anemone virginana",621,14,1,11,0,0
"5249","Anemone virginana",621,14,1,11,0,0
"5250","Carex grayi",371,14,1,11,5,0
"5251","Carex grayi",372,14,1,11,5,0
"5252","Asclepias syriaca",179,16,1,11,0,0
"5253","Eurbia diviricata",291,16,1,11,5,0
"5254","Anemone virginana",616,16,1,11,5,0
"5255","Anemone virginana",616,16,1,11,5,0
"5256","Anemone virginana",616,16,1,11,5,0
"5257","Anemone virginana",617,16,1,11,5,0
"5258","Anemone virginana",617,16,1,11,5,0
"5259","Anemone virginana",617,16,1,11,5,0
"5260","Anemone virginana",617,16,1,11,5,0
"5261","Anemone virginana",618,16,1,11,5,0
"5262","Anemone virginana",619,16,1,11,0,0
"5263","Anemone virginana",619,16,1,11,0,0
"5264","Anemone virginana",619,16,1,11,0,0
"5265","Anemone virginana",619,16,1,11,0,0
"5266","Anemone virginana",620,16,1,11,0,0
"5267","Anemone virginana",620,16,1,11,0,0
"5268","Anemone virginana",621,16,1,11,0,0
"5269","Anemone virginana",621,16,1,11,0,0
"5270","Silene vulgaris",513,18,1,11,0,0
"5271","Silene stellata",565,18,1,11,0,0
"5272","Anemone virginana",616,18,1,11,5,0
"5273","Anemone virginana",617,18,1,11,5,0
"5274","Anemone virginana",619,18,1,11,0,0
"5275","Anemone virginana",619,18,1,11,0,0
"5276","Anemone virginana",620,18,1,11,0,0
"5277","Anemone virginana",620,18,1,11,0,0
"5278","Anemone virginana",620,18,1,11,0,0
"5279","Anemone virginana",620,18,1,11,0,0
"5280","Anemone virginana",620,18,1,11,0,0
"5281","Anemone virginana",621,18,1,11,0,0
"5282","Carex grayi",371,18,1,11,5,0
"5283","Carex grayi",371,18,1,11,5,0
"5284","Carex grayi",371,18,1,11,5,0
"5285","Silene vulgaris",510,20,1,11,5,0
"5286","Anemone virginana",616,20,1,11,5,0
"5287","Anemone virginana",618,20,1,11,5,0
"5288","Anemone virginana",620,20,1,11,0,0
"5289","Anemone virginana",620,20,1,11,0,0
"5290","Anemone virginana",620,20,1,11,0,0
"5291","Anemone virginana",620,20,1,11,0,0
"5292","Anemone virginana",621,20,1,11,0,0
"5293","Carex grayi",372,20,1,11,5,0
"5294","Eurbia diviricata",289,21,1,11,5,0
"5295","Anemone virginana",619,21,1,11,0,0
"5296","Anemone virginana",620,21,1,11,0,0
"5297","Carex grayi",371,21,1,11,5,0
"5298","Carex grayi",371,21,1,11,5,0
"5299","Carex grayi",371,21,1,11,5,0
"5300","Carex grayi",372,21,1,11,5,0
"5301","Carex grayi",372,21,1,11,5,0
"5302","Anemone virginana",617,23,1,11,5,0
"5303","Anemone virginana",619,23,1,11,0,0
"5304","Carex grayi",371,23,1,11,5,0
"5305","Carex grayi",373,23,1,11,0,0
"5306","Silene stellata",562,25,1,11,5,0
"5307","Anemone virginana",617,25,1,11,5,0
"5308","Anemone virginana",621,25,1,11,0,0
"5309","Carex grayi",371,25,1,11,5,0
"5310","Carex grayi",371,25,1,11,5,0
"5311","Carex grayi",372,25,1,11,5,0
"5312","Carex grayi",372,25,1,11,5,0
"5313","Cryptotaenia canadensis",229,1e-05,1,13,5,-1
"5314","Cryptotaenia canadensis",230,1e-05,1,13,5,-1
"5315","Cryptotaenia canadensis",232,1e-05,1,13,0,-1
"5316","Cryptotaenia canadensis",232,1e-05,1,13,0,-1
"5317","Cryptotaenia canadensis",232,1e-05,1,13,0,-1
"5318","Cryptotaenia canadensis",233,1e-05,1,13,0,-1
"5319","Cryptotaenia canadensis",233,1e-05,1,13,0,-1
"5320","Cryptotaenia canadensis",233,1e-05,1,13,0,-1
"5321","Cryptotaenia canadensis",234,1e-05,1,13,0,-1
"5322","Eurbia diviricata",295,1e-05,1,13,5,-1
"5323","Eurbia diviricata",295,1e-05,1,13,5,-1
"5324","Eurbia diviricata",295,1e-05,1,13,5,-1
"5325","Eurbia diviricata",295,1e-05,1,13,5,-1
"5326","Eurbia diviricata",295,1e-05,1,13,5,-1
"5327","Eurbia diviricata",295,1e-05,1,13,5,-1
"5328","Eurbia diviricata",295,1e-05,1,13,5,-1
"5329","Eurbia diviricata",296,1e-05,1,13,5,-1
"5330","Eurbia diviricata",296,1e-05,1,13,5,-1
"5331","Eurbia diviricata",296,1e-05,1,13,5,-1
"5332","Eurbia diviricata",296,1e-05,1,13,5,-1
"5333","Eurbia diviricata",296,1e-05,1,13,5,-1
"5334","Eurbia diviricata",297,1e-05,1,13,5,-1
"5335","Eurbia diviricata",298,1e-05,1,13,0,-1
"5336","Eurbia diviricata",298,1e-05,1,13,0,-1
"5337","Eurbia diviricata",298,1e-05,1,13,0,-1
"5338","Eurbia diviricata",298,1e-05,1,13,0,-1
"5339","Eurbia diviricata",299,1e-05,1,13,0,-1
"5340","Eurbia diviricata",299,1e-05,1,13,0,-1
"5341","Eurbia diviricata",299,1e-05,1,13,0,-1
"5342","Eurbia diviricata",299,1e-05,1,13,0,-1
"5343","Eurbia diviricata",299,1e-05,1,13,0,-1
"5344","Eurbia diviricata",299,1e-05,1,13,0,-1
"5345","Eurbia diviricata",299,1e-05,1,13,0,-1
"5346","Eurbia diviricata",300,1e-05,1,13,0,-1
"5347","Eurbia diviricata",300,1e-05,1,13,0,-1
"5348","Eurbia diviricata",300,1e-05,1,13,0,-1
"5349","Eurbia diviricata",300,1e-05,1,13,0,-1
"5350","Eurbia diviricata",300,1e-05,1,13,0,-1
"5351","Eurbia diviricata",300,1e-05,1,13,0,-1
"5352","Eurbia diviricata",300,1e-05,1,13,0,-1
"5353","Polygonum virginiatum",421,1e-05,1,13,5,-1
"5354","Polygonum virginiatum",421,1e-05,1,13,5,-1
"5355","Polygonum virginiatum",421,1e-05,1,13,5,-1
"5356","Polygonum virginiatum",421,1e-05,1,13,5,-1
"5357","Polygonum virginiatum",421,1e-05,1,13,5,-1
"5358","Polygonum virginiatum",421,1e-05,1,13,5,-1
"5359","Polygonum virginiatum",422,1e-05,1,13,5,-1
"5360","Polygonum virginiatum",422,1e-05,1,13,5,-1
"5361","Polygonum virginiatum",422,1e-05,1,13,5,-1
"5362","Polygonum virginiatum",422,1e-05,1,13,5,-1
"5363","Polygonum virginiatum",422,1e-05,1,13,5,-1
"5364","Polygonum virginiatum",422,1e-05,1,13,5,-1
"5365","Polygonum virginiatum",422,1e-05,1,13,5,-1
"5366","Polygonum virginiatum",422,1e-05,1,13,5,-1
"5367","Polygonum virginiatum",422,1e-05,1,13,5,-1
"5368","Polygonum virginiatum",422,1e-05,1,13,5,-1
"5369","Polygonum virginiatum",422,1e-05,1,13,5,-1
"5370","Polygonum virginiatum",423,1e-05,1,13,5,-1
"5371","Polygonum virginiatum",423,1e-05,1,13,5,-1
"5372","Polygonum virginiatum",423,1e-05,1,13,5,-1
"5373","Polygonum virginiatum",423,1e-05,1,13,5,-1
"5374","Polygonum virginiatum",423,1e-05,1,13,5,-1
"5375","Polygonum virginiatum",423,1e-05,1,13,5,-1
"5376","Polygonum virginiatum",423,1e-05,1,13,5,-1
"5377","Polygonum virginiatum",423,1e-05,1,13,5,-1
"5378","Polygonum virginiatum",423,1e-05,1,13,5,-1
"5379","Polygonum virginiatum",424,1e-05,1,13,0,-1
"5380","Polygonum virginiatum",424,1e-05,1,13,0,-1
"5381","Polygonum virginiatum",424,1e-05,1,13,0,-1
"5382","Polygonum virginiatum",424,1e-05,1,13,0,-1
"5383","Polygonum virginiatum",425,1e-05,1,13,0,-1
"5384","Polygonum virginiatum",425,1e-05,1,13,0,-1
"5385","Polygonum virginiatum",425,1e-05,1,13,0,-1
"5386","Polygonum virginiatum",425,1e-05,1,13,0,-1
"5387","Polygonum virginiatum",426,1e-05,1,13,0,-1
"5388","Polygonum virginiatum",426,1e-05,1,13,0,-1
"5389","Polygonum virginiatum",426,1e-05,1,13,0,-1
"5390","Polygonum virginiatum",426,1e-05,1,13,0,-1
"5391","Polygonum virginiatum",426,1e-05,1,13,0,-1
"5392","Silene vulgaris",514,1e-05,1,13,5,-1
"5393","Silene vulgaris",515,1e-05,1,13,5,-1
"5394","Silene vulgaris",516,1e-05,1,13,5,-1
"5395","Silene vulgaris",517,1e-05,1,13,0,-1
"5396","Silene vulgaris",519,1e-05,1,13,0,-1
"5397","Silene vulgaris",519,1e-05,1,13,0,-1
"5398","Silene vulgaris",519,1e-05,1,13,0,-1
"5399","Silene stellata",572,1e-05,1,13,0,-1
"5400","Thalictrum dioicum",670,1e-05,1,13,5,-1
"5401","Thalictrum dioicum",670,1e-05,1,13,5,-1
"5402","Thalictrum dioicum",670,1e-05,1,13,5,-1
"5403","Thalictrum dioicum",673,1e-05,1,13,0,-1
"5404","Thalictrum dioicum",673,1e-05,1,13,0,-1
"5405","Thalictrum dioicum",674,1e-05,1,13,0,-1
"5406","Thalictrum dioicum",675,1e-05,1,13,0,-1
"5407","Thalictrum dioicum",675,1e-05,1,13,0,-1
"5408","Thalictrum dioicum",675,1e-05,1,13,0,-1
"5409","Cryptotaenia canadensis",229,2,1,13,5,0
"5410","Cryptotaenia canadensis",229,2,1,13,5,0
"5411","Cryptotaenia canadensis",229,2,1,13,5,0
"5412","Cryptotaenia canadensis",229,2,1,13,5,0
"5413","Cryptotaenia canadensis",230,2,1,13,5,0
"5414","Cryptotaenia canadensis",231,2,1,13,5,0
"5415","Cryptotaenia canadensis",231,2,1,13,5,0
"5416","Cryptotaenia canadensis",231,2,1,13,5,0
"5417","Cryptotaenia canadensis",231,2,1,13,5,0
"5418","Cryptotaenia canadensis",232,2,1,13,0,0
"5419","Cryptotaenia canadensis",233,2,1,13,0,0
"5420","Cryptotaenia canadensis",233,2,1,13,0,0
"5421","Cryptotaenia canadensis",233,2,1,13,0,0
"5422","Cryptotaenia canadensis",234,2,1,13,0,0
"5423","Cryptotaenia canadensis",234,2,1,13,0,0
"5424","Asclepias syriaca",235,2,1,13,5,0
"5425","Asclepias syriaca",235,2,1,13,5,0
"5426","Asclepias syriaca",235,2,1,13,5,0
"5427","Asclepias syriaca",235,2,1,13,5,0
"5428","Asclepias syriaca",236,2,1,13,5,0
"5429","Asclepias syriaca",236,2,1,13,5,0
"5430","Asclepias syriaca",237,2,1,13,5,0
"5431","Oenethera biennis",241,2,1,13,5,0
"5432","Oenethera biennis",241,2,1,13,5,0
"5433","Oenethera biennis",241,2,1,13,5,0
"5434","Oenethera biennis",241,2,1,13,5,0
"5435","Oenethera biennis",241,2,1,13,5,0
"5436","Oenethera biennis",241,2,1,13,5,0
"5437","Oenethera biennis",241,2,1,13,5,0
"5438","Oenethera biennis",242,2,1,13,5,0
"5439","Oenethera biennis",242,2,1,13,5,0
"5440","Oenethera biennis",242,2,1,13,5,0
"5441","Oenethera biennis",242,2,1,13,5,0
"5442","Oenethera biennis",242,2,1,13,5,0
"5443","Oenethera biennis",242,2,1,13,5,0
"5444","Oenethera biennis",242,2,1,13,5,0
"5445","Oenethera biennis",242,2,1,13,5,0
"5446","Oenethera biennis",242,2,1,13,5,0
"5447","Oenethera biennis",242,2,1,13,5,0
"5448","Oenethera biennis",243,2,1,13,5,0
"5449","Oenethera biennis",243,2,1,13,5,0
"5450","Oenethera biennis",243,2,1,13,5,0
"5451","Oenethera biennis",243,2,1,13,5,0
"5452","Oenethera biennis",243,2,1,13,5,0
"5453","Oenethera biennis",243,2,1,13,5,0
"5454","Oenethera biennis",243,2,1,13,5,0
"5455","Oenethera biennis",243,2,1,13,5,0
"5456","Oenethera biennis",243,2,1,13,5,0
"5457","Oenethera biennis",243,2,1,13,5,0
"5458","Oenethera biennis",243,2,1,13,5,0
"5459","Eurbia diviricata",295,2,1,13,5,0
"5460","Eurbia diviricata",295,2,1,13,5,0
"5461","Eurbia diviricata",296,2,1,13,5,0
"5462","Eurbia diviricata",296,2,1,13,5,0
"5463","Eurbia diviricata",296,2,1,13,5,0
